feature_name,feature_tag,Name,Address,Latitude,Longitude
giant,convenience_store,"Giant Mini Seksyen U5, Shah Alam","Ground Floor, No. 25, Jalan Uranus AG U5/AG, Bandar Pinggiran Subang, 40150 Shah Alam, Selangor",,
giant,convenience_store,Giant Mini Sri Gombak,"No. 52, Jalan SG 1/8, Taman Sri Gombak, 68100 Selangor",,
giant,convenience_store,Giant Mini Sri Gombak Fasa 8,"No. 63, Jalan SG 8/7, Taman Sri Gombak, 68100 Batu Caves, Selangor",,
giant,convenience_store,"Giant Mini SS19, Subang Jaya","34, Jalan SS19/6, SS 19, 47500 Subang Jaya, Selangor",,
giant,convenience_store,Giant Mini Sungai Long Seksyen 11,"2A-G, Jalan SL 11/9, Bandar Sungai Long, 43000 Kajang, Selangor",,
giant,convenience_store,Giant Mini Sunway Nexis,"D-G-13, Sunway Nexis Mall, 1, Jalan PJU 5/1, Kota Damansara, 47810 Petaling Jaya, Selangor",,
giant,convenience_store,Giant Mini Taman Abadi Indah,"30, Jalan 3/109C, Taman Abadi Indah, Taman Desa, 58100 Kuala Lumpur",,
giant,convenience_store,Giant Mini Taman Gombak Permai,"No. 15G, Jalan GP 2A, Taman Gombak Permai, 68100 Batu Caves, Selangor",,
giant,convenience_store,Giant Mini Taman Kajang Prima,"6, Jalan KP 1/1, Taman Kajang Prima, 43000 Kajang, Selangor",,
giant,convenience_store,Giant Mini Taman Kinrara 4,"No. 2, Jalan TK 4/5, Taman Kinrara 4, 47100 Puchong, Selangor",,
giant,convenience_store,Giant Mini Taman Melawati,"44, Jln Bandar 3, Taman Melawati, 53100 Kuala Lumpur",,
giant,convenience_store,Giant Mini Taman Pinggiran Batu Caves,"No.13-G, Jalan PGN 1A/1, Pinggiran Batu Caves, 68100 Batu Caves, Selangor",,
giant,convenience_store,Giant Mini Taman Sri Rampai,"31, Ground Floor, Jalan 46A/26, Taman Sri Rampai, 53300 Kuala Lumpur",,
giant,convenience_store,Giant Mini Taman Tun Dr Ismail,"6, Jalan Tun Mohd Fuad 2, Taman Tun Dr Ismail, 60000 Kuala Lumpur",,
giant,convenience_store,Giant Mini Taman Ukay Perdana,"A-G-16, Pangsapuri Servis Springvilla, Jalan UP 1/1A, Taman Ukay Perdana, 68000 Ampang, Selangor",,
giant,convenience_store,Giant Mini USJ 17,"No. 11A, Jalan USJ 17/2, 47630 Subang Jaya, Selangor",,
giant,convenience_store,Giant Nilai,"PT 6367, Jalan BBN 1/3, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan",,
giant,convenience_store,Giant Pandan Kapital,"Lot L2/1, 2 & 59 Level 2 (Ground Floor Pusat Beli-belah Pandan Kapital Persiaran MPAJ, Off, Jalan Pandan Utama, Pandan Indah, 55100 Kuala Lumpur",,
giant,convenience_store,Giant Penang Plaza,"Ground Floor, Penang Plaza, 126, Jalan Burma, 10050 George Town, Pulau Pinang",,
giant,convenience_store,Giant Perling Mall,"Ground Floor, Perling Mall, Lot 28650, Jalan Persisiran Perling 1, Taman Perling, 81200 Johor Bahru, Johor",,
giant,convenience_store,Giant Plentong,"3, Jalan Masai Lama, Mukim Plentong, 81750 Masai, Johor",,
giant,convenience_store,Giant Prima Saujana,"Plot 8, Jalan Prima Saujana 2/F, Taman Prima Saujana, 43000 Kajang, Selangor",,
giant,convenience_store,Giant Putra Heights,"3, Persiaran Putra Perdana, Putra Heights, 47650 Subang Jaya, Selangor",,
giant,convenience_store,Giant Rawang,"No. 1, Jalan Bintang, Pusat Bandar Rawang, 48000 Rawang, Selangor",,
giant,convenience_store,Giant Senawang,"Lot 1571, Jalan Paroi - Senawang, Taman Komersil Senawang, 70400 Seremban, Negeri Sembilan",,
giant,convenience_store,Giant Seri Kembangan,"Jalan Putra Permai, Pusat Bandar Putra Permai, 43300 Seri Kembangan, Selangor",,
giant,convenience_store,Giant Setapak,"5, Jalan Kilang, Wangsa Maju, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",,
giant,convenience_store,Giant Setiawangsa,"Mukim Setapak 16794 & 16795, Jalan Setiawangsa 8, Setiawangsa, 54200 Kuala Lumpur",,
giant,convenience_store,Giant Shah Alam Seksyen 7,"Ground Floor Komersial Blok ""A Pusat Komersial, No.2, Jalan Plumbum T 7/T, Seksyen 7, 40000 Shah Alam, Selangor",,
giant,convenience_store,Giant Shah Alam Stadium,"Lot 2, Persiaran Sukan, Seksyen 13, 40100 Shah Alam, Selangor",,
giant,convenience_store,Giant Southern City,"Ground Floor Southern City, 3, Jalan Suria 19, Taman Suria, 81100 Johor Bahru, Johor",,
giant,convenience_store,Giant Sri Manja,"No. 1, Jalan PJS 3/61, Taman Sri Manja, 46000 Petaling Jaya, Selangor",,
giant,convenience_store,Giant Sungei Wang,"LB Floor, Sungai Wang Plaza, Jalan Sultan Ismail, Pudu, 55100 Kuala Lumpur",,
giant,convenience_store,Giant Tampoi,"Lot 54, Jalan Bertingkat Skudai, Kawasan Perusahaan Tampoi, 81200 Johor Bahru, Johor",,
giant,convenience_store,Giant Tunjong,"HS (D) 10170 PR 1310 Mukim Kota Bandar Baru Tunjong Seksyen 65 Jajahan, 16010 Kota Bharu, Kelantan",,
giant,convenience_store,Giant Ulu Klang,"Lot 13793 & 13796, Jalan Changkat Permata, Taman Permata, 53300 Kuala Lumpur",,
giant,convenience_store,Giant USJ,"Kompleks Membeli Belah Giant USJ 1 No.1, 1, Persiaran Subang Permai, 47500 Subang Jaya, Selangor",,
giant,convenience_store,Pasaraya TMC Mesra Mall,"Lot AT1 & AT2 Ground Floor Mesra Mall Kerteh, 24300 Chukai, Terengganu",,
