feature_name,feature_tag,name,Address,Latitude,Longitude,Location,Nearest(poi)
99speedmart,convenience_store,99SpeedMart @Bandar Puchong Jaya,"No.16(Ground Floor),Jalan Tempua 2A,Bandar Puchong Jaya,47100 Puchong,Selangor Darul Ehsan.",3.042169,101.623909,Bandar Puchong Jaya,"['Amazon Cyber Cafe', 'Poliklinik Cahaya', 'Era Tuition Centre']"
99speedmart,convenience_store,99SpeedMart @Sri Andalas 2,"No. 1(G), Jalan Sri Damak 17, Kawasan 2 Taman Sri Andalas, 41200 Klang, Selangor Darul Ehsan.",3.021695,101.450949,Sri Andalas 2,"['Restoran Sriga', 'Mode House Hair Salon']"
99speedmart,convenience_store,99SpeedMart @Shah Alam Sek 27,"No.35 & 37 (Ground Floor), Jalan Teras Jernang 27/8, Taman Bunga Negara, Seksyen 27, 40400 Shah Alam, Selangor Darul Ehsan.",3.022537,101.567283,Shah Alam Sek 27,"['Kedai Murah Murah', 'Restoran Al Hamsy']"
99speedmart,convenience_store,99SpeedMart @Taman Kajang Indah,"No.1 (G) ,Jalan Kajang Indah 1, Taman Kajang Indah, Sungai Chua, 43000 Kajang, Selangor Darul Ehsan.",2.98367,101.779584,Taman Kajang Indah,"['Sato Auto Accessories Sdn Bhd', 'Fruit Stall Sg.chua', 'Gerai Buah']"
99speedmart,convenience_store,99SpeedMart @Subang Jaya SS17,"NO: 7 & 9 (Ground Floor), Wisma Dicor, Jalan SS17/1A, 47500 Subang Jaya,Selangor Darul Ehsan.",3.079152,101.580552,Subang Jaya SS17,"['Trumer', 'Syamaltra Sdn Bhd', 'Healing Rooms']"
99speedmart,convenience_store,99SpeedMart @Dataran Mentari,"No.12A (Ground Floor), Jalan PJS 8/11, Dataran Mentari, 46150 Petaling Jaya, Selangor Darul Ehsan.",3.077941,101.610476,Dataran Mentari,"['Restoran Nariza Tomyam & Seafood', 'Nariza Tom Yam', 'PennyLane Studio']"
99speedmart,convenience_store,99SpeedMart @Taman Meru Indah,"No: 39A,Jalan Meru Indah 1, Taman Meru Indah, 42200 Kapar  Klang, Selangor Darul Ehsan.",3.13591,101.41874,Taman Meru Indah,"['Klinik Keluarga Adibah Meru', 'Restoran Bukan Kopitiam', 'KK Supermart Meru Indah']"
99speedmart,convenience_store,"99SpeedMart @Jalan Pekan Baru, Meru","L6-1-13, Jalan Pekan Baru 35, Off Jalan Meru ,41050 Klang Selangor Darul Ehsan.",3.064228,101.45567,"Jalan Pekan Baru, Meru","['Circus Klang Parade', 'Taman Rasnah Restaurant']"
99speedmart,convenience_store,99SpeedMart @Taman Bukit Kinrara,"No: 2 & 4, Jalan TBK 1/6,Taman Bukit Kinrara,47170 Puchong,Selangor Darul Ehsan.",3.041194,101.636097,Taman Bukit Kinrara,"['CleanPro Express', 'Klinik New Medik', 'Barradik Gym']"
99speedmart,convenience_store,"99SpeedMart @Jalan Kapar, Klang","No. 14 & 16 (Ground Floor), Jalan Kapar, 41000 Klang, Selangor Darul Ehsan.",3.05052,101.448456,"Jalan Kapar, Klang","['Celcom MTS Communication S/B', 'ALC College (HQ)']"
99speedmart,convenience_store,99SpeedMart @Jalan Besar Pekan Kapar,"No. 258 & 260 (Ground Floor), Jalan Besar / KU 13,Pekan Kapar, 42200 Kapar, Selangor Darul Ehsan.",3.139038,101.370181,Jalan Besar Pekan Kapar,"['Namena Beauty & Boutique', 'Familymart']"
99speedmart,convenience_store,"99SpeedMart @PJ, Sec 11","No: 17, Jalan 11/2,  Section 11,  46200 Petaling Jaya,Selangor Darul Ehsan.",3.110809,101.645495,"PJ, Sec 11","[""Khadijah's Kitchen"", 'Klinik Haiwan & Surgeri Dhillon', 'K & F Lane Cafe']"
99speedmart,convenience_store,"99SpeedMart @PJ, SS6","No: B-G-01 (Ground Floor),  Dataran Glomac,  Jalan SS 6/20, Kelana Jaya,47301 Petaling Jaya,  Selangor Darul Ehsan.",3.102217,101.600273,"PJ, SS6","['Mahajaya Tuition Centre', 'Ravi Hair Saloon', 'Master Burger KJ']"
99speedmart,convenience_store,99SpeedMart @Sunway PJS 9,"No.UG23, Jalan PJS 9/1A, Bandar Sunway, 46150 Petaling Jaya, Selangor Darul Ehsan.",3.060832,101.610133,Sunway PJS 9,"['MOKMEK Kelantan Food Etc.', 'Aroma Sense Beauty & Body Sanctuary', 'Cleanpro Express @ Lagoon Perdana']"
99speedmart,convenience_store,"99SpeedMart @Kota Damansara, Sek 8","No: 32 (Ground Floor),  Jalan Pekaka 8/4,  Seksyen 8, Kota Damansara,47810 Petaling Jaya,  Selangor Darul Ehsan.",3.175728,101.575436,"Kota Damansara, Sek 8","['Rpm Engineers Sdn Bhd', 'Kedai Serbanika 2Mart']"
99speedmart,convenience_store,"99SpeedMart @Bangi, Sek 7","No: 62 (G) ,Jalan 7/7 B, Section 7, 43650 Bandar Baru Bangi, Selangor Darul Ehsan.",2.97122,101.772963,"Bangi, Sek 7","['Smart Hotel@Bangi Sect 7', 'Otai Burger Section 7 Bangi', 'Free-fliers']"
99speedmart,convenience_store,99SpeedMart @Bukit Rahman Putra,"No: 7 & 9 (Ground Floor),  Jalan BRP 6/12,  Bukit Rahman Putra,47000 Shah Alam,  Selangor Darul Ehsan.",3.227564,101.558109,Bukit Rahman Putra,"['渔人厅 Fresherman Seafood Restaurant & Cafe', 'Farmasi Vitacare', 'Wei Sheng Hardware']"
99speedmart,convenience_store,99SpeedMart @Taman Raja Uda,"No: 7 (G), Lorong Orkid 2B, Off Jalan Lengkongan, Taman Raja Uda, 42000 Pelabuhan Klang, Selangor Darul Ehsan.",3.010841,101.405844,Taman Raja Uda,"['Klinik Aminah', ""Haja's Cafe""]"
99speedmart,convenience_store,99SpeedMart @Taman Kajang Mewah,"No.15,Jalan Kajang Mewah 3,Taman Kajang Mewah,Sungai Chua,43000 Kajang, Selangor Darul Ehsan.",2.975967,101.780303,Taman Kajang Mewah,"['Poliklinik Damai Emergency', 'Klinik Premier', 'Sup Meletup']"
99speedmart,convenience_store,99SpeedMart @Taman Petaling Utama,"No.71-G & 72-G, Jalan PJS 1/50, Old Klang Road, 46150 Petaling Jaya, Selangor Darul Ehsan.",3.079055,101.651235,Taman Petaling Utama,"['Pathway Experience Sdn. Bhd.', 'Klinik Lana', 'Displaymax']"
99speedmart,convenience_store,99SpeedMart @Taman Wangsa Ukay,"Lower Gorund Of No.1, Jalan Wangsa 11, Bukit Antarabangsa, 68000 Ampang, Selangor Darul Ehsan.",3.191636,101.771334,Taman Wangsa Ukay,"['Restoran Krua Amani', 'Nasrah Cafe Masakan Thai & Melayu', 'Klinik Izham @ Bukit Antarabangsa']"
99speedmart,convenience_store,99SpeedMart @Shah Alam Sek 20,"No.12 & 14 (Ground Floor), Jalan Singa D/20 D, Seksyen 20, 40000 Shah Alam, Selangor Darul Ehsan.",3.055454,101.541692,Shah Alam Sek 20,"['Bubblelab Laundry Arcade', 'LIDO Saloon Gunting Rambut', 'Farmasi Ultra Medic']"
99speedmart,convenience_store,"99SpeedMart @PJ, New Town","No: 22 (Ground Floor),  Jalan 52/18,  46200 Petaling Jaya,Selangor Darul Ehsan.",3.098843,101.64527,"PJ, New Town","['State Proheal Dental Specialist Clinic', '7-11 PJ State', 'Jabatan Penguatkuasaan & Keselamatan MBPJ']"
99speedmart,convenience_store,99SpeedMart @Kampung Tasik Tambahan,"No. 14-1(Ground Floor), Jalan 3/2, Kampung Tasik Tambahan, 68000 Ampang, Selangor Darul Ehsan.",3.128903,101.776173,Kampung Tasik Tambahan,"[""Paul's Corner"", 'KT Cash & Carry', 'Dreamcar Trade Sdn Bhd']"
99speedmart,convenience_store,99SpeedMart @Taman Sri Kemuning,"No.2 (Ground Floor), Jalan Sungai Pelubung 32/R, Taman Sri Kemuning, Seksyen 32, 40200 Shah Alam, Selangor Darul Ehsan.",3.01638,101.529463,Taman Sri Kemuning,"['JPN Auto Sport', 'Klinik Dan Surgeri Alpha Medic']"
99speedmart,convenience_store,99SpeedMart @Happy Garden,"No. 2548 & 2550 (G), Persiaran Raja Muda Musa, 41100 Klang, Selangor Darul Ehsan.",3.029173,101.429417,Happy Garden,"['Klinik Pergigian Fernadez And Lim Dental Surgery', 'Klinik Pergigian Fernandez', 'Ah Chai Car Wash']"
99speedmart,convenience_store,99SpeedMart @Taman Impian Ehsan,"No.1 (G),Jalan Impian,Taman Impian Ehsan,43300 Seri Kembangan,Selangor Darul Ehsan.",3.023537,101.750509,Taman Impian Ehsan,"['Klinik Impian Sdn Bhd', 'Grandix Auto Service', 'Restoran Sri Murni Tom Yam & Seafood']"
99speedmart,convenience_store,99SpeedMart @Sungai Besar 1,"No: 27 & 29 (Ground Floor), Jalan SBBC 7, Sungai Besar Business Centre,45300 Sungai Besar, Selangor Darul Ehsan.",3.673577,100.98888,Sungai Besar 1,"['Maju Edar Sg Besar', 'Maju Edar', 'Cool Blog']"
99speedmart,convenience_store,99SpeedMart @Plaza Serdang Raya,"Unit G-18,G-18A,G-18B,G-19,G-19A,G-19B&G-19C,Plaza Serdang Raya,Taman Serdang Raja,43300 Sri Kembangan, Selangor Darul Ehsan.",3.042897,101.704204,Plaza Serdang Raya,"['愛心園素食 Loving Garden Vegetarian Restaurant', '7-Elevan Serdang Raya', 'Twinwork Electrical&Hardware']"
99speedmart,convenience_store,99SpeedMart @Pandan Utama,"SA13-G & SA14-G, Lorong Pertama 5, Pandan Utama, 68000 Ampang, Selangor Darul Ehsan.",3.141855,101.747458,Pandan Utama,"['FJ Fishmart', 'Restoran Cahaya Tajira 2', 'Alat Tulis Cekal']"
99speedmart,convenience_store,99SpeedMart @Sri Muda 2,"No.2 (Ground Floor), Jalan D 25/D, Taman Perindustrian Axis, Seksyen 25, 40400 Shah Alam, Selangor Darul Ehsan.",3.026028,101.542666,Sri Muda 2,"['Pusat Tayar Sky River', 'NSK Supermarket', 'Royal Comfort Hotel']"
99speedmart,convenience_store,99SpeedMart @Taman Dato Hormat,"No.450, Jalan Senai, Taman Dato Hormat, 46000 Petaling Jaya, Selangor Darul Ehsan.",3.076731,101.604327,Taman Dato Hormat,"['阿峰（乾）肉骨茶', 'Syarikat Motor Y.K Chong', '祥来烧腊饭店']"
99speedmart,convenience_store,99SpeedMart @Bandar Puchong Utama 1,"No.101(Ground Floor),Jalan BPU 2,Bandar Puchong Utama,47100 Puchong,Selangor Darul Ehsan.",2.995799,101.621855,Bandar Puchong Utama 1,"['Bitter Sweet Corner Bakery', 'newplace']"
99speedmart,convenience_store,99SpeedMart @Merdeka Place,"A-2-G & A-3-G, Merdeka Place, Jalan MPL 1, Off Jalan Merdeka, Kampung Baru Ampang, 68000 Ampang, Selangor Darul Ehsan.",3.139145,101.764187,Merdeka Place,"[""D'Olive Hotel"", '安邦龙凤茶餐室']"
99speedmart,convenience_store,99SpeedMart @Bandar Putera,"No:1, Jalan Kebun Nenas 1A/KS 7, Bandar Putera, Jalan Kebun, 42200 Klang, Selangor Darul Ehsan.",2.996506,101.490752,Bandar Putera,"['Pasar Malam Bandar Putra Klang', 'Restoran De Shazwan', 'UC Blasting & Painting']"
99speedmart,convenience_store,99SpeedMart @Pinggiran USJ,"No.3 & 5(Ground Floor),Jalan Pinggiran USJ 1/9,Pinggiran USJ,47610 Subang Jaya,Selangor Darul Ehsan.",3.050161,101.555597,Pinggiran USJ,"['7-11 Pinggiran USJ', '7-Eleven', 'T&T Fresh Market & Distributor']"
99speedmart,convenience_store,99SpeedMart @Bandar Botanik 2,"No:8 & 10(G), Jalan Palma Raya, Bandar Botanik, 41200 Klang ,Selangor Darul Ehsan.",2.987918,101.428725,Bandar Botanik 2,"['Professional Auto Grooming Solution', 'Teck Hing Hardware Trading', 'ASC Auto Service Centre Sdn Bhd']"
99speedmart,convenience_store,99SpeedMart @Taman Putra Prima,"No.32,Jalan PP 2/2,Taman Putra Prima,47100 Puchong,Selangor Darul Ehsan.",2.977092,101.591517,Taman Putra Prima,"['安咖啡海南茶室 Restaurant Onn Coffee', 'Ssl Barber Shop']"
99speedmart,convenience_store,99SpeedMart @Putra Permai,"No:4 & 6(G), Jalan BPP 8/4, Permai Place, Bandar Putra Permai, 43300 Seri Kembangan, Selangor Darul Ehsan.",2.987185,101.664899,Putra Permai,"['Snooker Putra Permai', 'Dandy Laundry']"
99speedmart,convenience_store,99SpeedMart @Taman Mayang Jaya,"No: 21 &23 (Ground Floor),  Jalan SS26/8,  Taman Mayang Jaya,47301 Petaling Jaya,  Selangor Darul Ehsan.",3.117741,101.604864,Taman Mayang Jaya,"['The Alphabet Press', 'Wheel Speed Automobile Tyre Sdn Bhd']"
99speedmart,convenience_store,99SpeedMart @Jalan Kristal,"No: 23 & 25,  Jalan Kristal AS 7/AS,  Seksyen 7,40000 Shah Alam,  Selangor Darul Ehsan.",3.075959,101.488992,Jalan Kristal,"['Rumah Mak Ayam', 'Restoran Kuali Nabil', 'Poliklinik An Nisa']"
99speedmart,convenience_store,99SpeedMart @Cova Square,"No: G.09, Cova Square,  Jalan Teknologi,  Kota Damansara PJU 5,47810 Petaling Jaya,  Selangor Darul Ehsan.",3.147801,101.575371,Cova Square,"['The Daily Press Coffee', 'SUBWAY', 'Jawbreaker Cyber Cafe']"
99speedmart,convenience_store,99SpeedMart @Taman Makmur,"No: 35 & 27 (Ground Floor), Jalan Makmur 1, Taman Makmur, 45500 Tanjong Karang, Selangor Darul Ehsan.",3.41843,101.186568,Taman Makmur,"['Klinik Sri Jaya', 'BHP Tanjung Karang']"
99speedmart,convenience_store,99SpeedMart @Sri Andalas 3,"No:3A & 5A,Slot Sri Sarawak 36,Taman Sri Andalas, 41200 Klang, Selangor Darul Ehsan.",3.015304,101.449244,Sri Andalas 3,"['Poliklinik Kumar', 'Restaurant Klang Steak House', 'Perodua Taman Sri Andalas']"
99speedmart,convenience_store,99SpeedMart @Pusat Bandar Latania,"No: 6 & 8(G), Jalan Nagasari E 36/E, Pusat Bandar Latania, Seksyen 36,40470 Shah Alam, Selangor Darul Ehsan.",3.021684,101.482619,Pusat Bandar Latania,"['MyMYDIN', 'Farmasi Ideal']"
99speedmart,convenience_store,99SpeedMart @Pendamar Indah,"No:36 & 38(G), Solok Pendamar Indah 1, Pendamar Indah, 42000 Port Klang, Selangor Darul Ehsan.",2.988224,101.419675,Pendamar Indah,"['MyMydin Tmn Pendamar Indah', 'OldTown White Coffee']"
99speedmart,convenience_store,99SpeedMart @Bandar Baru Sungai Buloh,"No: 2375 & 2376,  Jalan 1A/1,  Bandar Baru Sungai Buloh,47000 Sungai Buloh,  Selangor Darul Ehsan.",3.210382,101.564716,Bandar Baru Sungai Buloh,"['V Focus Vision Optics', 'Cheng Eng Auto Accessories', 'Sharp V Optical Centre']"
99speedmart,convenience_store,99SpeedMart @Dataran Selayang,"No:1-G & 2-G, Jalan Dataran Selayang 1, Dataran Selayang, 68100 Batu Caves, Selangor Darul Ehsan.",3.237794,101.673669,Dataran Selayang,"['Spa Car Wash', 'Batu Caves Tyre And Services S/B', ""D'great Sunset""]"
99speedmart,convenience_store,99SpeedMart @Taman Gasing Indah,"No.433 & 436 (Ground Floor), Jalan 5/46, Taman Gasing Indah, 46000 Petaling Jaya, Selangor Darul Ehsan.",3.087037,101.662968,Taman Gasing Indah,"['Ecomach Auto & Tyre Service Centre', 'SUARAM (Suara Rakyat)', 'Gasing Veterinary Hospital']"
99speedmart,convenience_store,99SpeedMart @Shah Alam Sek 34,"No.67 & 69 (Ground Floor), Jalan B/34B, Seksyen 34, 40460 Shah Alam, Selangor Darul Ehsan.",3.003909,101.500999,Shah Alam Sek 34,"['Grahawoods (M) Sdn. Bhd.', 'Tomyam Mohd Noor', 'Restoran Tom Yam Mohd Noor']"
99speedmart,convenience_store,99SpeedMart @Taman Puncak Jalil,"No:129 & 131(G), Jalan PUJ 3/9, Taman Puncak Jalil, Bandar Putra Permai, 43300 Seri Kembangan, Selangor Darul Ehsan.",3.021855,101.677391,Taman Puncak Jalil,"['Butik Ibu Dan Bayi Gugu', 'Klinik Perdana PUJ3', 'Pyhsiocare']"
99speedmart,convenience_store,"99SpeedMart @PJ, SS5","No: 12 & 14 (Ground Floor),  Jalan SS 5A/9,  47301 Petaling Jaya,Selangor Darul Ehsan.",3.095522,101.605851,"PJ, SS5","['Klinik Dr Amir Abbas', 'Aditri Restaurant']"
99speedmart,convenience_store,99SpeedMart @Jalan Taming Permai,"No.1-2 & 3-2, Jalan Taming Permai 1, Taman Taming Jaya, 43300 Seri Kembangan, Selangor Darul Ehsan.",3.024137,101.730489,Jalan Taming Permai,"['Honda( Tanjung Balai Auto Sdn Bhd )', 'Scout Training Centre', 'Tanjung Balai (M) Sdn Bhd']"
99speedmart,convenience_store,99SpeedMart @Shah Alam Sek 15,"No.32-G & 34-G, Jalan Pahat G 15/G, Seksyen 15, 40200 Shah Alam, Selangor Darul Ehsan.",3.06366,101.525878,Shah Alam Sek 15,"['Dataran Otomobil Seksyen 15', 'Restoran Nasi Kandar Subur Seksyen 15', 'Restoran Subur']"
99speedmart,convenience_store,99SpeedMart @Port Klang 2,"No.38 & 40 (Ground Floor), Jalan Sungai Aur, 42000 Pelabuhan Klang, Selangor Darul Ehsan.",2.999463,101.396617,Port Klang 2,"['Pak Lee Cendol', 'Harbour Point', 'First Family Optic']"
99speedmart,convenience_store,"99SpeedMart @PJ, SS2","No: 7 & 9 (Ground Floor),Jalan SS2/55,47300 Petaling Jaya,Selangor Darul Ehsan.",3.117012,101.621343,"PJ, SS2","['Klinik Bajan', 'Titan Badminton Shop', 'SBL Bookshop']"
99speedmart,convenience_store,99SpeedMart @Putra Walk,"D-G-6, D-G-7 & D-G-8, Block D, Jalan PP 25, Taman Pinggiran Putra, Bandar Putra Permai, Seksyen 2, 43300 Seri Kembangan, Selangor Darul Ehsan.",2.991417,101.676158,Putra Walk,"['Cakes De Lemari', 'CakesdeLemari', 'Ole Ole Manis']"
99speedmart,convenience_store,"99SpeedMart @PJ, Sea Park","No:2 (Ground Floor),  Jalan 21/18,  46300 Petaling Jaya,Selangor Darul Ehsan.",3.108817,101.623705,"PJ, Sea Park","['Klinik Dr Amir Abbas', 'Mediveron', 'Mascana']"
99speedmart,convenience_store,"99SpeedMart @Jln Cecawi 6/33, Kota Damansara","No: 1 & 3 (Ground Floor),  Jalan Cecawi 6/33, Seksyen 6,  Kota Damansara,47810 Petaling Jaya,  Selangor Darul Ehsan.",3.161663,101.581947,"Jln Cecawi 6/33, Kota Damansara","['Sifoo Pets Kota Damansara', 'Nasi Kerabu Golok', 'Hlc Tyre & Auto Services Sdn Bhd']"
99speedmart,convenience_store,99SpeedMart @Taman Cahaya,"No.5 & 7(Ground Floor), Jalan Cahaya 14, Taman Cahaya, 68000 Ampang, Selangor Darul Ehsan.",3.145165,101.759264,Taman Cahaya,"['Boncafe Malaysia', 'Dagang Snow Car Wash', 'Restoran Al Nasrin']"
99speedmart,convenience_store,99SpeedMart @Bandar Puchong Utama 2,"No.15 & 17 (Ground Floor),Jalan PU 7/3,   Pusat Bandar Puchong Utama,  47140 Puchong,  Selangor Darul Ehsan.",2.991995,101.616806,Bandar Puchong Utama 2,"['Hedkandee Hair Studio', 'M Cut Hair Studio', 'Restoran Kawanku']"
99speedmart,convenience_store,99SpeedMart @Kota Kemuning 2,"No.2 (Ground Floor), Jalan Anggerik Vanilla AD 31/AD, Kota Kemuning, Seksyen 31, 40460 Shah Alam, Selangor Darul Ehsan.",3.005602,101.535128,Kota Kemuning 2,"['Balloon Buzz', 'Cravings Coffee House Kota Kemuning']"
99speedmart,convenience_store,99SpeedMart @Taman Klang Jaya,"No.32A & 34A(Ground Floor), Jalan Serunai 1, Taman Klang Jaya, 42100 Klang, Selangor Darul Ehsan.",3.009277,101.442281,Taman Klang Jaya,"['Good Wood Tyre Services Sdn Bhd', 'Goodwood Tyre Service', 'Fit Car Service Centre']"
99speedmart,convenience_store,99SpeedMart @Bandar Baru Selayang,"NO. 4 & 6 (Ground Floor),  Jalan 2/8,  Bandar Baru Selayang,68100 Batu Caves,  Selangor Darul Ehsan.",3.256036,101.656149,Bandar Baru Selayang,"['Klinik SP Care', 'Klinik Pergigian Raihan', 'Bank Simpanan Nasional']"
99speedmart,convenience_store,"99SpeedMart @Bangi, Sek 3","No: 3-A & 5-A, Jalan 3/69,  Seksyen 3, Bandar Baru Bangi,  43650 Kajang,Selangor Darul Ehsan.",2.938316,101.774864,"Bangi, Sek 3","['Farmasi Najah', ""Domino's Pizza""]"
99speedmart,convenience_store,99SpeedMart @Taman Kinrara Sek 3,"No: 24 & 25 (Ground Floor),  Jalan KS 3A, Seksyen 3,  Taman Kinrara,47190 Puchong,  Selangor Darul Ehsan.",3.060634,101.642396,Taman Kinrara Sek 3,"['Opensoft Technologies', 'Mh Delima Sdn. Bhd.', 'BEST AUTO WINDSCREEN SPECIALIST']"
99speedmart,convenience_store,99SpeedMart @Taman Assam Jawa,"No: 11 B & 13 B (Ground Floor),  Jalan 1, Taman Assam Jawa,  45700 Bukit Rotan,Selangor Darul Ehsan.",3.301023,101.288102,Taman Assam Jawa,"['Restoran Kassim Maju', 'Warung Mee Kari', 'Assam Jawa']"
99speedmart,convenience_store,99SpeedMart @Kampung Baru Subang,"No: 28(Lot 563)& No: 30(Lot 564)(GF),Jalan Lebuh Raya,Pekan Kampung Baru Subang,Seksyen U6,  40150 Shah Alam,Selangor Darul Ehsan.",3.144491,101.536769,Kampung Baru Subang,"['Salon Ying Ying', 'Welcome Inn Seafood Restaurant', 'Klinik Subang& Surgery Pmv']"
99speedmart,convenience_store,99SpeedMart @Sungai Jarom,"No: 52 (Ground Floor),  Jalan Langsat 5, Taman Sejahtera,  42600 Sungai Jarom,Selangor Darul Ehsan.",2.879426,101.496869,Sungai Jarom,"['Double 8 Convenience Store', 'Mydin Jenjarom', 'MyMydin @ Sungai Jarom']"
99speedmart,convenience_store,99SpeedMart @Subang U5 (2),"No: 1 & 1A (Ground & 1st Floor),  Jalan B U5/B (PS),  Seksyen U5, 40150 Shah Alam,Selangor Darul Ehsan.",3.178974,101.536113,Subang U5 (2),"['Klinik Pergigian Famili', 'Pasar Mini Aziki', '\ue30fPoliklinik Mutiara\ue30f']"
99speedmart,convenience_store,99SpeedMart @Taman Damai Utama,"No: 46 & 46-1 (Ground & 1st Floor),  Jalan Damai Utama 2,  Taman Damai Utama,47180 Puchong,  Selangor Darul Ehsan.",3.034541,101.665181,Taman Damai Utama,"['Restoran Kedai Makan Ahmad', 'Ipoh Curry Noodle House', 'Joe Burger Damai']"
99speedmart,convenience_store,99SpeedMart @Pekan Sungai Pelek,"No: 77 & 78 (Ground Floor),  Jalan Besar, Pekan Sungai Pelek,  43950 Sungai Pelek,Selangor Darul Ehsan.",2.642562,101.716799,Pekan Sungai Pelek,"['Zam Burger Kulaan', 'Klinik Singam', 'Softcare Pharmacy']"
99speedmart,convenience_store,99SpeedMart @PJCC,"No: 6 & 8 (Ground Floor),  Block B, Jalan PJS 5/30,  Pusat Dagangan PJS, PJS 5, 46000 Petaling Jaya,Selangor Darul Ehsan.",3.078938,101.626602,PJCC,"['Pusat Dagangan Petaling Jaya Selatan', 'Level Hub', 'Ar Rahnu X Change PJCC']"
99speedmart,convenience_store,99SpeedMart @Selayang Baru,"No: 5 & 5A (Ground Floor),  Jalan 29, Selayang Baru,  68100 Batu Caves, Selangor Darul Ehsan.",3.250991,101.666599,Selayang Baru,"['7-11 Selayang Baru', 'Kedai Tayar Dunlop']"
99speedmart,convenience_store,99SpeedMart @Dengkil,"No: 3 & 5 (Ground Floor),  Jalan Deluxe 3,  Pusat Perdagangan Deluxe,43800 Dengkil,  Selangor Darul Ehsan.",2.864049,101.676271,Dengkil,"['Cosway Dengkil.', '龙溪家乡海南包']"
99speedmart,convenience_store,99SpeedMart @Taman Sementa Utama,"No: 1 & 3 (Ground Floor),  Jalan Sementa 1,  Taman Sementa Utama,Batu 7, Jalan Kapar,  42100 Klang,Selangor Darul Ehsan.",3.093679,101.378314,Taman Sementa Utama,"['Coconut Shake BlurryFace', 'Simpang Tiga Burger', 'Snow Car Wash Sementa']"
99speedmart,convenience_store,99SpeedMart @MasGenuine Square,"No: 15 & 16 (Ground Floor),  MasGenuine Square,  Jalan Melati,48050 Kuang,Selangor Darul Ehsan.",3.236091,101.541415,MasGenuine Square,"['Nasi Ayam Aroma', 'Berjaya Maju Hardware Ent.', 'Azbi Centre Pakar Aircond Kereta']"
99speedmart,convenience_store,99SpeedMart @Bandar Puncak Alam 1,"No: 41 & 43 (Ground Floor),  Lorong AZ-Zaharah B 10/B,  Seksyen 10, Bandar Puncak Alam,42300 Bandar Puncak Alam,Selangor Darul Ehsan.",3.23262,101.413978,Bandar Puncak Alam 1,"['Klinik Dr. Roziana', 'Farmasi Puncak Alam']"
99speedmart,convenience_store,99SpeedMart @Taman Mulia Banting,"No: 39 & 41 (Ground Floor),  Jalan Mulia, Taman Mulia,  42700 Banting,Selangor Darul Ehsan.",2.812132,101.490485,Taman Mulia Banting,"['Bubblelab Laundry Arcade', 'Pasaraya Jazco', 'Restoran Rashid Tom Yam & Seafood']"
99speedmart,convenience_store,"99SpeedMart @Kota Damansara, Sek 4","No: 17 & 19 (Ground Floor),  Jalan Camar 4/2,  Kota Damansara Seksyen 4,47810 Petaling Jaya,Selangor Darul Ehsan.",3.153532,101.579706,"Kota Damansara, Sek 4","['Nasi Ayam Kukus Seri Yasmin', 'Future Tech Tyre Auto Services Sdn Bhd', 'Klinik Nadia']"
99speedmart,convenience_store,99SpeedMart @Taman Sri Watan,"No: 2 (Ground Floor),  Jalan Watan 6,  Taman Sri Watan,68000 Ampang,  Selangor Darul Ehsan.",3.139648,101.773271,Taman Sri Watan,"['Fong Ling Hair Design Saloon', 'Kedai Makanan Mee Sri Watan', '华登高佬板面']"
99speedmart,convenience_store,99SpeedMart @Taman Kajang Prima,"N0: 17 & 18 (Ground Floor),  Jalan KP 1/4,Taman Kajang Prima,43000 Kajang,Selangor Darul Ehsan.",2.982717,101.815645,Taman Kajang Prima,"['Carazon Hair & Beauty', 'RM2 素食店', 'GD Express (GDEx)']"
99speedmart,convenience_store,99SpeedMart @Taman Raja Nong,"No: 3212 & 3214 & 3216 (Ground Floor),  Jalan Kota Raja,  Taman Raja Nong,41000 Klang,  Selangor Darul Ehsan.",3.027855,101.463737,Taman Raja Nong,"['AR Burger', 'CleanPro Express Self Service Laundry', 'Pusat Tuisyen Impak Maksima']"
99speedmart,convenience_store,99SpeedMart @Klang Utama 2,"No: 3 & 5 (Ground Floor),  Solok Sungai Keramat 10C,  Taman Klang Utama,42100 Klang,  Selangor Darul Ehsan.",3.084176,101.411703,Klang Utama 2,"['Restoran Kau Shen', 'Soon Kee Seafood Restaurant']"
99speedmart,convenience_store,99SpeedMart @Bandar Country Homes,"No: 26 & 28 (Ground Floor),  Jalan Pusat BCH 1/3,  Bandar Country Homes,48000 Rawang,  Selangor Darul Ehsan.",3.325061,101.52524,Bandar Country Homes,"['Klinik Mediviron', 'SP Venture Hotel']"
99speedmart,convenience_store,99SpeedMart @Taman Kajang Sentral,"No: 103 & 105 (Ground Floor),  Jalan TKS 1,  Taman Kajang Sentral,43000 Kajang,Selangor Darul Ehsan.",2.977263,101.796395,Taman Kajang Sentral,"[""Restoran RBZ's Corner"", 'Anjung Jelita Spa & Beauty Centre']"
99speedmart,convenience_store,99SpeedMart @Taman Pandan Cahaya,"No: 34B-G & 35A-G,  Jalan Pandan Cahaya 2/2,  Pandan Cahaya, Taman Pandan Cahaya,  68000 Ampang, Selangor Darul Ehsan.",3.138411,101.757205,Taman Pandan Cahaya,"[""It's Hair Art"", 'YOO BROTHERS AUTO SERVICE CENTRE', 'LaundryBar']"
