99speedmart,convenience_store,99SpeedMart @Sunway PJS 9,"No.UG23, Jalan PJS 9/1A, Bandar Sunway, 46150 Petaling Jaya, Selangor Darul Ehsan.",3.060832,101.610133,Sunway PJS 9,"['MOKMEK Kelantan Food Etc.', 'Aroma Sense Beauty & Body Sanctuary', 'Cleanpro Express @ Lagoon Perdana']"
99speedmart,convenience_store,99SpeedMart @(PK) Taman Bukit Permata,"No : 19 & 20 (Ground Floor), Jalan Permata 5, Taman Bukit Permata, 32200 Lumut, Perak Darul Ridzuan",04.20734,100.63602,(PK) Taman Bukit Permata,"['Restoren Nasi Vanggey', 'Executive Suite Marina Cove Resort', 'Restoran Sri Kelantan']"
